ID,Aleppo,Alexandria,Algiers,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddah,Jerusalem,Khartoum,Mosul,MSA,Muscat,Rabat,Riyadh,Salt,Sanaa,Sfax,Tripoli,Tunis
10336,تمانة، ع طوكيو.,زيرو تمانية، لطوكيو.,و ثمانية، لطوكيو.,صفر تمنية، لطوكيو.,زيرو تمانية، لطوكيو.,صفر ثمانية لطوكيو.,وثمانية لطوكيو.,تمانة، عطوكيو .,صفر ثمانية، لطوكيو.,تمانية، لطوكيو .,تمانة، على طوكيو.,وثمانية، لطوكيو.,ثمانية، إلى طوكيو.,صفر تمانية، لطوكيو.,صفر تمنية، لطوكيو.,تمنية، إلى طوكيو.,ثميني، الى طوكيو.,، إلى طوكيو .,ثمانية، الى طوكيو.,زيرو تمنية، لطوكيو.,ثمانية، الى طوكيو.,ثمنية، ل طوكيو .,ثمانيه، ل طوكيو.,و ثمنية، لطوكيو.,صفر تمانيه، لطوكيو.,وثمانيا، لطوكيو.
10354,حشوة جوا.,حشو جوة.,من الداخل.,من جوا.,من جوه.,حشو بالداخل.,حشوة بالداخل.,من جوا .,حشوة جوا.,جواه .,حشوة جوا.,حشوة داخل.,نحشيوها من لداخل.,حشوة جوا.,حشوة جوا.,حشوة جوة.,حشوي بالداهل.,من الداخل .,داخل الحشو.,الحشو لداخل.,نحشوة داخل.,الحشوة جوا .,حشوة داخلز.,من داخل.,حشوه الداخل.,الحشوة لداخل.
10366,بهالموضوع أكتر.,نناقش دة أكتر.,تعميق السؤال.,هاد الموضوع أكتر.,نناقش الموضوع ده اكتر.,نناقش هذا اكثر.,نناقش هذا اكثر.,الموضوع اكتر .,اناقشو هضا اكثر.,نناقش ده اكتر .,هالموضوع بشكل أوسع.,نناقش هالموضوع زيادة.,هاد الموضوع كثر.,في دا الموضوع.,اناقش أكتر.,نناقش دا اكتر.,اناقش هذا اكثغ.,الأمر أكثر .,هذا .,النقاش فهاد الموضوع.,نناقش هذا اكثر.,نناقش هاد كمان .,نناقش هذا أكثر.,نحلوا المسالة.,اناقشو الموضوع اكتر.,نتعمقو في الموضوع.
10372,شعرك اليوم؟,إزاى النهاردة؟,نمشط اليوم؟,شعرك اليوم؟,إزاي انهاردة؟,شعرك اليوم؟,شعرك اليوم؟,شعرك اليوم؟,يكون اليوم؟,يتعمل ازاي؟,شعرك اليوم؟,شعرك اليوم؟,شعرك اليوم؟,تسوي شعرك؟,شعرك اليوم؟,يتعمل اليوم؟,شعغك اليوم؟,شعرك اليوم ؟,شعرك اليوم؟,يكون اليوم؟,شعرك اليوم؟,شعرك اليوم؟,يتصلح اليوم؟,نحجملك اليوم؟,شعرك اليوم؟,نسرحلك شعرك اليوم؟
10403,بغير طريقة؟,بكلمات تانية؟,بكلام واحد وأوخر؟,بمعنى تاني؟,بكلمات تانية؟,بعبارات أخرى؟,بطريقة ثانية؟,بغير كلمات؟,بكلمات أخرى؟,بكلمات تانيه؟,بصيغة تانية؟,بكلمات ثانية؟,بكلام آخور؟,بكلمات تانية؟,بكلمات تانية؟,كلمات تانية؟,بغيغ كلمي؟,ذلك بعبارة أخرى ؟,بكلمات غير؟,بشي طريقة آخرى؟,بصيغة أخرى؟,بكلمات ثانية؟,بكلمات ثانية؟,بطريقة اخرى؟,بكلمات تانيه؟,بكلمات أخرين؟
10408,ما معك.,حاجة عندك.,بواش عندك.,إشي عندك.,كان اللي معاك.,الي عندك.,اي شي عندك.,شي معك .,بأي حاجة عندك.,معاك .,بأيا شي عندك.,شي عندك.,كان عندك.,باللي عندك.,اشي عندك.,يكون عندك.,باي شي تملكو.,يوجد عندكم .,بالي عندك.,حاجة عندك.,باللي عندك.,ما معك .,اي حاجه معك.,باللي عندك.,بلي عندك.,بإلي عندك.
10411,جنب المنصة.,من المسرح.,من منصة العرض.,من المسرح.,قريبة من المسرح.,على الستيج.,يم الستيج.,المسرح .,من المسرح.,المنصة .,قريبة عالمنصة.,يم المسرح.,قريبة للمسرح.,جمب المسرح.,جنب المسرح.,جنب المنصة.,على المسرج.,من المسرح .,من المسرح.,قريبة للمسرح.,من المسرح.,من المسرح .,من المنصه.,بجنب الواد.,جنب المسرح.,م الركح.
10416,رايح ع محل؟,إنت رايح حتة؟,تروح لكاش مكان؟,انت رايح مكان؟,أنت رايح حتة؟,رايحين لفد مكان؟,تروح لغير مكان؟,رايح شي مطرح؟,ماشي لأي مكان؟,انت رايح أي مكان؟,رايح لشي أرنة؟,انت رايح مكان؟,غاتمشي لشي بلاصة؟,أي مكان؟,رايح مكان؟,انت ماشى محل؟,غاح تغوح بمكان؟,أنت ذاهب إلى مكان ما ؟,رايح إلى مكان؟,غادي لشي بلاصة؟,بتروح مكان؟,رح تروح على مكان؟,عتسير اي بقعه؟,باه، تمشي ساعات؟,ماشي اي مكان؟,ماشي لأي بلاصة؟
10433,وأربعمية متر.,وربعوميت متر.,و أربعمئة متر.,وأربعميت متر.,وربعماية متر.,واربعميت متر.,واربعمية متر.,اربعمية متر .,اربع ميه متر.,ربعميت متر .,وأربعمية متر.,واربعمية متر.,متر ديال العلو.,واربعمية متر.,أربعمية متر.,اربعمية متر .,متر ارتفاعو.,وأربعمائة متر .,واربعمائة متر.,ربعية متر فالعلو.,اربع مئة متر.,اربعمية متر.,واربعميه متر.,اربع مية ميترو ارتفاع.,اربعميه ميترو.,وأربعا ميات ميترو.
10435,حطو عالطاولة هنيك.,على الترابيزة هناك.,على الطاولة هنا.,على الطاولة هناك.,على الطربيزة هناك.,الطاولة رجاءً.,على الميز هناك.,هونيك إذا بتريد .,على الطاولة غادي.,حطه عالترابيزه هناك .,على الطاولة هنيك.,على الطاولة هناك.,فوق الطبلة هناك.,على الطاولة هناك.,على الطاولة هناك.,في الطربيزة هنا.,على الميز هوني.,على المائدة هناك .,الطاولة هناك.,فديك الطاولة لهيه.,على الطاولة هناك.,حطها على الطاولة هناك.,فوق الماسه هاناك.,فوق الطاولة غادي.,حطه علي الطاوله غادي.,على الطاولة هنا.
10440,رقم بطاقتي.,رقم الكارت بتاعى.,البطاقة ديالي.,رقم بطاقتي.,كارت الرقم بتاعى.,الكارد مالتي.,الكارت مالتي.,الكارد تبعيتي .,رقم البطاقة.,بطاقتي .,رقم بطاقتي.,رقم بطاقتي.,البطاقة ديالي.,رقم بطاقتي.,رقم كرتي.,رقم بطاقتي.,رقم بطاقتي.,رقم بطاقتي .,رقم بطاقتي.,رقم بطاقتي.,رقم بطاقتي.,رقم بطاقتي .,رقم البطاقه حقي.,نومرو الكارطة.,رقم البطاقة متاعي.,متاع البطاقة.
10468,يجينا منون كم يوم.,عندنا خلال أيام قليلة.,واحدوأخرين في اليامات المقبلة.,يكونوا عنا خلال كم يوم.,هنجيب منهم خلال يومين.,تجينا بعد كم يوم.,تكون عدنا خلال ايام قليلة.,عليه، جايين عليه.,حيقعد عندنا الأيام الجاية.,تاني خلال ايام قليله .,في منهن بعد كم يوم.,عندنا بعد كم يوم.,لدينا لهم في غضون أيام قليلة.,عندنا بعد كم يوم.,منهم بعد كم يوم.,يكونوا عندنا في أيام قليلة.,نجيبم خلال ايام قليلي.,تردنا بعد بضعة أيام .,منهم في غضون جم يوم.,وحدين أخرين من دابا شي أيام.,عليها في غضون أيام قليلة.,نجيب منهم بعد كم يوم.,عيجين بعد كم يوم.,وحيد اخرين بعد ايام.,عندنا تاني خلال ايام.,أخرين في ليامات الجاية.
10473,قهوة؟,آخد قهوة؟,على قهوة؟,أطلب قهوة؟,شوية قهوة؟,على كهوة؟,على كهوة؟,اخد قهوة؟,شوية قهوة؟,شويه قهوة؟,فنجان قهوة؟,تعطيني قهوة؟,ديال القهوة؟,قهوة؟,أخد قهوة؟,بعض القهوة؟,شوية قهوي؟,بعض القهوة ؟,بعض القهوة؟,نحصل على قهوة؟,على قهوة؟,شوية قهوة؟,شويه قهوه؟,ناخذ قهوة؟,شوية قهوة؟,ناخو قهوة؟
10477,بس الحالة طارئة.,دة أمر مستعجل.,بصح مستعجل.,بس كتير مضطر.,بس الموضوع مستعجل.,المسألة مستعجلة.,بس ضروري.,هيدي حالة طارئة.,هو طارئ.,ده موضوع طارئ .,بس الشغلة مستعجلة.,بس الموضوع ضروري.,الامر مستعجل.,هي حالة طارئة.,بس الاشي مستعجل.,لكنه مستعجل.,لكن انا مستعجل.,لكن الأمر عاجل .,بس الامر ضروري.,الحالة مستعجلة.,لكنه عاجل.,هيه ضروري .,لكنو ضروري.,اما راهو ضروري.,الموضوع مستعجل.,أما هذا مزروب.
10479,صناعتو سيئة.,ضعيف.,مخدوم مليح.,صناعته ضعيفة.,مش كويسة.,صناعة رديئة.,بصورة موزينة.,بطريقة رخيصة.,مش حاجة.,وحشة .,سيئة.,قرمبع.,ممصوبش مزيان.,بشكل سيء.,بشكل سيء.,بشكل سئ.,ما مليح.,الصنع .,صناعته ضعيفه.,مامصايبش مزيان.,بطريقة سيئة.,بضعف .,معمول بردائه.,معمول بالباهي.,ما تصلحش.,تعملش بالقدا.
10480,الأسانصير؟,المتحرك فين؟,السلم المتحرك؟,الدرج الكهربائي؟,فين؟,المصعد؟,الدرج الكهربائي؟,درج الكهربا؟,الدروج المتحركات؟,الاسانسير؟,درج الكهربا؟,اللفت؟,السلالم المتحركة؟,السلم الكهربائي؟,الأصانصير؟,المصعد؟,الدرج المتحرك؟,المصعد ؟,السلالم المتحركة؟,السلم المتحرك؟,الدرج الكهربائي؟,السلالم المتحركة؟,الدرج المتحرك؟,الي يتحرك؟,الاصنصير؟,لاسنسور؟
10497,بروشور للفعاليات؟,بروشور للإيفنتس؟,على الأحداث؟,دفتر تسجيلات؟,بانفليت للمناسبات؟,بروشور للمناسبات؟,كراسة للاحداث؟,بروشور للمناسبات؟,نشرة للأحداث؟,المناسبات الجاية؟,بروشور للفعاليات؟,حق الفعاليات؟,كتيب للأحداث؟,عندك؟,بروشور للفعاليات؟,دليل مناسبات؟,كتبيب للمناسبات؟,حول العروض ؟,كتيب للأحداث؟,كتيب للأحداث؟,نشرة للحدث؟,بروشور للنشاط؟,بروشور للاحداث؟,على الأحداث؟,كتيب المناسبه؟,عل لحداث؟
10500,مدخل الأنفاق؟,مترو الأنفاق؟,تع الميترو؟,مدخل القطار؟,مدخل المترو؟,للطريق الفرعي؟,قطار الانفاق؟,المدخل عالمترو؟,المدخل للميترو؟,مترو الانفاق؟,مدخل المترو؟,مدخل المترو؟,مترو الانفاق؟,البوابة للمترو؟,مدخل المترو؟,المدخل للنفق؟,لقطار الانفاق؟,الأنفاق ؟,مترو الانفاق؟,مدخل المترو؟,مدخل الميترو؟,مترو الانفاق؟,مدخل المترو؟,مدخل الميترو؟,مدخل المترو؟,مدخل المترو؟
10504,بطاقة الطيارة.,الطيران بتاعتى.,السفر ديالي.,تذكرة الطيران.,الطيران بتاعتى.,السفر مالتي.,تذكرتي الجوية.,طيارتي .,الطيارة بتاعي.,الطيارة .,الطيران تبعي.,تذكرة الطيارة.,ديال الطيران.,تذكرة السفر.,تزكرة طيارتي.,تزكرتي الجوية.,الطياغه مالتي.,الخاصة بي .,تذكرة الطيران.,الطيارة ديالي.,الطائرة حقتي.,الطيران .,الطيران حقي.,تسكرة الطيارة.,الطياره متاعي.,متاع الطيارة.
10559,هون وقت الإجازة؟,خلال الأجازة؟,خلال العطلة؟,خلال العطلة؟,فى الاجازة؟,اثناء الاجازه؟,هنا خلال العطلة؟,هون بالاجازة؟,هنا في العطلة؟,في الاجازة؟,هون بالعطلة؟,هني في الاجازة؟,هنا فالعطلة؟,في الأجازة؟,خلال العطلة؟,هنا خلال العطلة؟,هوني خلال العطله؟,خلال الإجازة ؟,خلال عطلة؟,هنا فالعطلة؟,هنا خلال الاجازة؟,هون بالعطلة؟,في الأجازه؟,هوني في العطلة؟,في العطلة؟,هوني في العطل؟
