ID,Aleppo,Alexandria,Algiers,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddah,Jerusalem,Khartoum,Mosul,MSA,Muscat,Rabat,Riyadh,Salt,Sanaa,Sfax,Tripoli,Tunis
12101,وأربعين. خرج تبعلي أربع قناني بيرة بادوايزر، إذا سمحت؟,تسعة وأربعين. ممكن تبعت فوق أربع أزايز بيرة بادوايزر، لو سمحت؟,تسعة و أربعون. تقدر تطلع أربع زجاجات تع بيرة بودوايزر، من فضلك؟,تسعة وأربعين. ممكن تبعتلي أربع قناني من بيرة بودويسر، لو سمحت؟,أربعة تسعة. ممكن تبعتلي فوق أربع جزازات بيرة بادويسير، لو سمحت؟,و اربعين. ممكن تدزلي اربع بطالة بيرة بدويايزر رجاءً؟,وتسعة واربعين. تكدر ترسلي اربع بطالة بيرة بودوايزر، رجاءا؟,مية وتسعة وأربعين. فيك تبعتلي أربع أناني بيرة بودوايزر، إزا بتريد؟,أربعين تسعه. تقدر تدز اربع شيش بيرة بدويزر، لو سمحت؟,تسعة واربعين. ممكن تبعتلي اربع ازايز بيرة بادوايزر، لوسمحت؟,أربعة تسعة. ممكن اطلعلي أربع قناني بيرة بدوايزر، لو سمحت؟,اربعين تسعة. ممكن تطرش لي اربع غراش بير بودوايزر، لو سمحت؟,وأربعين. ممكن تصيفط أربع زجاجات من البيرة بدويايزر، عافاك؟,وتسعة وأربعين. ممكن ترسل فوق أربع علب بيرة بودوايزر، لو سمحت؟,وتسعة و أربعين. بتقدر تبعتلي أربع قناني بيرا بودويسر، لو سمحت؟,تسعة وأربعين. ممكن ترسل أربعة قارورات من بيرة براوزر، من فضلك؟,و اربعين. اتطيق ترسل اربع بطولي من بيره بدويسر، رجاءا؟,وأربعين . من فضلك أرسل أربع زجاجات من بيرة بودفايزر .,تسعة. ممكن تطرشلي اربع زجاجات بير بدوايزر، من فضلك؟,واربعين. واش تقدر تصيفط ليا اربع زاجات ديال بيرة بودويزر، عافاك؟,تسعة وأربعين. تقدر ترسل اربع علب من بيرة بدوايزر، لو سمحت؟,وأربعين. ممكن تبعث اربع قناني بدوايزر بيرة، لو سمحت؟,تسعه واربعين. تقدر ترسل اربع قوارير بيره بدويسير، لو سمحت؟,و تسعة و اربعين. تنجموا اطلعولي اربعة كعبات بيرة بيدوايس، يعيشك؟,واربعين. هل ممكن تبعتلي اربع شيش من بيره بادويزر، من فضلك؟,خمسة تسعة وأربعين. تنجم تهزل أربعة دبابز بيرة بودوايزو، يعيشك؟
12131,سبعين دولار.,سبعين دولار.,سبعون دولار.,سبعين دولار.,سبعين دولار.,بعين دولار.,سبعين دولار.,بسبعين دولار.,سبعين دولار.,سبعين دولار.,سبعين دولار.,سبعين دولار.,سبعين دولار.,سبعين دولار.,سبعين دولار.,سبعين دولار.,سبعين دولار.,سبعون دولار .,بسبعين دولار.,سبعين دولار.,سبعين دولار.,سبعين دولار .,سبعين دولار.,سبعين دولار.,سبعين دولار.,سبعين دولار.
12140,ع فندقي بس لقيت غراضي.,الأوتيل بتاعى لما تلاقى الشنط بتاعتى.,غير تصيب الأمتعة دياولي، من فضلك.,في على الفندق بس تلاقي الشنطة.,الفندق بتاعي لما نلاقي الشنط بتاعتي.,مالتي لمن تلكه الجنط مالتي.,بيه بالفندق من تكله جنطي.,اتصلي بالأوتيل بس تلائيلي الشنط.,كملني هوتيلي لما تلقى الشناطي.,في الفندق لما تلاقي شنطي.,فيني عالأوتيل بس اتلاقي شناتيي.,على الفندق لما تحصل شناطي.,فالفندق جيالي ملي تلقى الحقايب ديالي.,على فندقي اذا لقيت شنطي.,علي في الأوتيل لما تلاقي شناتيي.,على فندقي لم تلقى شنطي.,بفندقي لمن تلقي جنطي.,في الفندق عندما تجد حقائبي .,فيني بالفندق اذا حصلت الشنط.,فالأوطيل منين تلقى الأمتعة ديالي.,كلم فندقي اذا لقيت حقائبي.,على الفندق بس تلاقي شناتيي .,اتصل لفندقي لوما تحصل شنطي.,متاعي وقت تلقى باقاجي، يعيشك.,كلم هوتيلي لما تلقى شناطيا.,لوتيل متاعي وقت تلقالي فليجاتي.
12150,عالساعة تمانة ونص الصبح بكرة، إذا سمحت.,تمانية ونص بكرة الصبح، من فضلك.,صبح على الساعة الثامنة و النصف، من فضلك.,الساعة تمنية ونص الصبح، لو سمحت.,بكرة الصبح الساعة تمانية ونص، لوسمحت.,الساعة ثمانية ونص الصبح، رجاءً.,الساعة ثمانية ونص باجر الصبح، رجاءا.,الساعة تمانة ونص الصبح، إزا بتريد.,الثمانية و نص بكرة الصبح، لو سمحت.,بكرة الصبح على تمانية ونص، من فضلك.,عالساعة تمانة ونص الصبح، لو سمحت.,بكرة الساعة ثمان ونص، لو سمحت.,في الثامنة والثلاثين غدا فصباح، عافاك.,على الساعة تمانية ونص، لو سمحت.,الساعة تمنية و نص بكرا الصبح، لو سمحت.,تمنية و تلاتين صباحا، من فضلك.,غدا الصبح عد الثميني ونص، رجاءا.,الثامنة والصف صباح غد ، من فضلك .,ثمان ونص صباح الغد، من فضلك.,صباح مع التمنية ونص، عافاك.,ثمان و نصف بكرة الصبح، لو سمحت.,الساعة ثمنية و نص بكرا الصبح، لو سمحت .,الساعه ثمان ونص بكره الصبح، لو سمحت.,غدوة الصباح الثمنية و نصف، يعيشك.,تمانيه و تلاتين دقيقه غدوه الصبح، من فضلك.,في صباح مع ثمانية ونص، يعيشك.
12167,هيك كتير وأنا خلقة شبعان.,كتير أوى وأنا خلاص شبعت.,بزاف و كليت بزاف.,كتير وأنا أصلاً شبعان كتير.,كتير جدآ وأنا آصلآ أتمليت.,كولش هوايه واني اصلا مقبط.,كلش هوي وانا اصلا مقبط.,هيدول كتار وأنا شبعت.,واجد بكل و انا شبعت أساسا.,ده كتير وانا أساسا شبعان.,هيك كتير وأنا أصلاً شبعان.,هذي واجد وانا اصلاً شبعان.,كثر من اللازم وأنا واجد.,مرة كتير وانا مرة شبعان.,كتير و انا أصلا متقل.,كتير شديد و انا اساسا ملان.,كلش كثيغ وانا من هسه شبعان.,كثير جدا ، ولقد شبعت بالفعل .,أكثر من اللازم وأنا متروس.,الشي بزاف وأنا أصلا واكل بزاف.,كثير جدا و انا شبعت خلاص.,كثير و انا فعلا فل .,قوي و انا قد انا ملان.,بارشا و انا واكل بالباهي.,هكي هلبه اني خلاص شبعان.,برشة وانا مزلت كي غير كليت.
12172,غسول فموي.,غسول فم.,حاب غسول للفم.,غسول للفم.,عايز غسول فم.,غسول فم.,فد غسول فم.,غسول للفم.,شوية غسول فم.,عايز غسول للبؤ.,شوية غسول للتم.,غسول للفم.,ديال غسول الفم.,غسيل الفم.,مضمضة للتم.,بعض غسول الفم.,غسول مال ثم.,غسيلاً للفم .,بعض غسول الفم.,من معجون الأسنان.,غسول فم.,غسول للثم .,شويه غسول فم.,ماء معجون اسنان.,شوية غسول فم.,شوية غسول فم.
12173,حاسس منيح.,حاسس إنى كويس.,نحس بروحي مليح.,على بعضي. لو سمحت أعطيني دوا.,نفسى مش كويس.,مو على بعضي.,حس روحي مرتاح.,ماني مرتاح.,حاس اني كويس.,حاسس إني كويس.,حالي مو منيح.,اني تعبان.,مكنحسش براسي مزيان.,احس اني كويس.,حاسس حالي منيح.,حاسي تمام.,عدشعر مليح.,بوعكة .,ماني بخير.,ماشي هو هاداك.,اشعر اني بخير.,حالي منيح .,ان انا مش بخير.,في روحي لاباس.,روحي مش ولابد.,قد بعضي.
12182,حسم شي عالكميات؟,أى خصومات بالجملة؟,تخفيضات عند الشراء بالجملة؟,خصومات كبيرة؟,بتدى تخفيضات كبيرة؟,تخفيضات بالجمله؟,تخفيضات جملة؟,حسومات بالجملة؟,أي تخفيضات كبيرة؟,بتدي خصومات كبيرة؟,شي حسومات بالجملة؟,تخفيضات كبرى؟,كتعطي تخفيضات بالجملة؟,أي تخفيض كبير؟,عندك تخفيضات للجملة؟,بتدي اي تخفيض كبير؟,اي تخفيضات بالجمله؟,تخفيضات كبيرة ؟,أي تخفيضات بالجملة؟,كتعطي شي تخفيضات؟,خصومات للجملة؟,تخفيضات بالجملة؟,خصومات بالجمله؟,للي يشري بالجملة؟,تخفيض علي الكميات؟,تبيع بالجملة؟
12193,أربع تسعات أربعة خمسة ستة سبعة.,أربع تسعات أربعة خمسة ستة سبعة.,أربع تسعات أربعة خمسة ستة سبعة.,أربع تسعات أربعة خمسة ستة سبعة.,أربع تسعات أربعة خمسة ستة سبعة.,أربع تسعات أربعة خمسة ستة سبعة.,اربع تسعات اربعة خمسة ستة سبعة.,أربع تسعات أبعة خمسة ستة سبعة.,اربع تسعات اربعه خمسه سته سبعه.,أربع تسعات أربعة خمسة ستة سبعة.,أربع تسعات أربعة خمسة ستة سبعة.,اربع تسعات اربعة خمسة ستة سبعة.,أربع تسعات أربعة خمسة ستة سبعة.,أربع تسعات أربعة خمسة ستة سبعة.,مرات تسعة أربعة خمسة ستة سبعة.,اربع تسعات أربعة خمسة ستة سبعة.,اربع تسعات اربعه خمسي ستي سبعه.,مرات تسعة أربعة خمسة ستة سبعة .,أربع تسعات أربعة خمسة ستة سبعة.,تسعود تسعود تسعود أربعة خمسة ستة سبعة.,مرات تسعة أربعة خمسة ستة سبعة.,أربع تسعات أربعة خمسة ستة سبعة.,اربع تسعات اربعه خمسه سته سبعه.,أربع تسعات أربعة خمسة ستة سبعة.,اربع تسعات اربعه خمسه سته سبعه.,رباع تسعة أربعة خمسة ستة سبعة.
12240,ألاقي حديقة الحيوانات؟,ألاقى جنينة الحيوانات؟,باش نصيب حديقة الحيوانات؟,على حديقة الحيوانات؟,ألاقى حديقة الحيوان؟,الكه حديقة الحيوانات؟,الكه حديقة الحيوانات؟,تا لائي الزو؟,نلقى حديقة الحيوانات؟,ألاقي حديقة الحيوان؟,للاقي حديقة الحيوانات؟,احصل حديقة الحيوانات؟,نلقى حديقة الحيوانات؟,الاقي حديقة الحيوانات؟,ألاقي حديقة الحيوانات؟,القي حديقة الحيوان؟,اللقي حدقيقة الحيوان؟,في العثور على حديقة الحيوان .,ادور حديقة الحيوان؟,نلقى حديقة الحيوان؟,بإيجاد عشان القى حديقة الحيوانات؟,الاقي حديقة الحيوانات ؟,الاقي حديقه الحيوانات؟,باش نلقا حديقة الحيوانات؟,نلقى حديقة الحيوانات؟,بش نلقى حديقة الحيوانات؟
12246,شلون أعدلو؟,تقوللى إزاى أعدله؟,تقولي كيفاش نضبطو؟,تحكيلي كيف أضبطه؟,تقولى أظبطه أزاى؟,تكولي شلون اضبطها؟,تكلي شلون اعدله؟,تئلي كيف بزبطو؟,تقولي كيف نعدله؟,أظبطه إزاي؟,تقلي كيف بعدله؟,تعلمني شلون اعدله؟,توريني كيفاش نقادو؟,تقلي كيف ازبطه؟,تحكيلي كيف أزبطها؟,توريني اضبطوا كيف؟,اشون اعدل هذا؟,كيفية تعديلها من فضلك ؟,لي كيف اضبطه؟,تقول لي كيفاش كايتصايب؟,كيف اعدله؟,كيف اعمله؟,لي كيف اعدله؟,تقلي كيفاش نصلحوه؟,كيف نقدر نعدله؟,تقلي كيفاش نريقلوه؟
12247,بيخلص باص الجولة؟,كام جولة الأتوبيس بتنتهى؟,تخلاص الزيارة بالحافلة؟,بتوقف الباص السياحي؟,وقت جولة الأتوبيس هتخلص؟,مال الباص تخلص؟,تخلص رحلة الباصظ؟,تأريبًا بيجي الباص؟,الكم الحافلة السياحية تكون هنا؟,تخلص ع الساعة كام؟,تقريباً بتخلص جولة الباص؟,تخلص جولة الباص؟,وقت الدورة ديال الطوبيس؟,جولة الباص تغلق؟,بتخلص جولة الباص؟,كم جولة البص بتنتهي؟,تقريبا تنتهي جولة الباص؟,ستنتهي جولة الحافلة ؟,هو الوقت جولة الحافلة؟,ساعة غادي تكمل الجولة فالطوبيس؟,وقت رحلة الباص تنتهي؟,ساعة بتخلص جولة الباص؟,وقت عتتم جوله الباص؟,توفا الزيارة بالكار؟,تقريبا تكمل رحلة الباص؟,متاع كار مرة أخرى؟
